date,state,era,spy_20d,row_20d,spy_63d,row_63d,usd_20d,usd_63d,emfx_63d,vix,raw_state
2004-07-21,mixed,pre2010,-0.03682840453679448,0.0006341370557476633,-0.01733388581158679,-0.044334416096431406,-0.009728309779863387,-0.021328327447651674,-0.010909434751571507,16.40999984741211,mixed
2004-07-22,mixed,pre2010,-0.042440041585673605,-0.00116506152429241,-0.021202658070733515,-0.032979512521431165,-0.010847698955109064,-0.029302082066058777,-0.004417006966547015,15.75,mixed
2004-07-23,mixed,pre2010,-0.04746913832115618,-0.026116818359377625,-0.04282095869721214,-0.05486204750350965,0.005746502943441811,-0.01717680647253572,-0.00633756496419524,16.5,mixed
2004-07-26,mixed,pre2010,-0.044711904786488454,-0.03559224503736691,-0.04558455262437855,-0.06547028143928912,0.0016876859868841798,-0.02250771860501699,-0.013155375775340771,17.299999237060547,mixed
2004-07-27,mixed,pre2010,-0.03243755375839252,-0.024724237242267133,-0.035282854160431754,-0.0541393156430332,0.012060411182394537,-0.00915914594899958,-0.013087986351730176,16.549999237060547,mixed
2004-07-28,mixed,pre2010,-0.03353286275044065,-0.017784776879109065,-0.033229350386656864,-0.04903179655887202,0.0038026655180052327,-0.007300117634946868,-0.011252500272089662,16.149999618530273,mixed
2004-07-29,mixed,pre2010,-0.03457634137366561,-0.0285908243057047,-0.01636578433545266,-0.01531725432925024,0.012950381272105238,-0.013381608480921181,-0.0024194425320997856,15.680000305175781,mixed
2004-07-30,mixed,pre2010,-0.018593728181030222,-0.018299616696791587,-0.005233993427192329,0.003912351729558949,0.013177138831864887,-0.006735128766776621,0.002433673219723854,15.319999694824219,mixed
2004-08-02,mixed,pre2010,-0.01603444648581198,-0.01665255390916376,0.004645793352205052,0.015275262513136934,0.020234156582891627,-0.008068118145993064,-0.00039384261506394274,15.369999885559082,mixed
2004-08-03,mixed,pre2010,-0.015015041661363138,-0.004390410421163171,-0.013711158084627084,0.008676499073078325,0.016454799172125778,-0.013111529455674287,0.0030063731685115347,16.030000686645508,mixed
2004-08-04,mixed,pre2010,-0.018000578420050872,-0.016573057574734373,-0.013008049311821313,-0.010362039218613783,0.02316028230413103,-0.0014474697355731925,-0.0010763558116952897,16.209999084472656,mixed
2004-08-05,mixed,pre2010,-0.027279251278041317,-0.018517392691775214,-0.035328279786741135,-0.028130078354260513,0.023989015903112865,0.00369501556461449,-0.004049259354540353,18.31999969482422,mixed
2004-08-06,mixed,pre2010,-0.04367696227406592,-0.027820927477007484,-0.04087287998171707,-0.005164295124156171,0.010752716324583078,-0.01691140063990826,0.009206903240462232,19.34000015258789,em_rotation_inflow
2004-08-09,mixed,pre2010,-0.04276259437601926,-0.030339653422607138,-0.023367083658009213,0.02386486729761561,0.01144295693997277,-0.030066914806877842,0.018842847394290447,18.889999389648438,em_rotation_inflow
2004-08-10,mixed,pre2010,-0.031110151683234832,-0.020000149070745987,-0.000499477054049402,0.07546175204779293,0.01104533391111251,-0.03025334990090789,0.02308375827546142,17.469999313354492,em_rotation_inflow
2004-08-11,mixed,pre2010,-0.030129504188757927,-0.019734545310289953,-0.010890222718741294,0.04205098694786491,0.01450098899879304,-0.0306568304136986,0.017714280116514162,18.040000915527344,em_rotation_inflow
2004-08-12,em_rotation_inflow,pre2010,-0.034476504364394756,-0.01734421853362944,-0.027881406726687152,0.03607742737131314,0.00795550170055126,-0.028480649009160697,0.012564677278510036,19.079999923706055,em_rotation_inflow
2004-08-13,em_rotation_inflow,pre2010,-0.031794910488875616,-0.022506359379461105,-0.02189994605975909,0.04945845134446225,0.008721622005436469,-0.044149604165005685,0.01994696112934682,17.979999542236328,em_rotation_inflow
2004-08-16,em_rotation_inflow,pre2010,-0.0175978087364832,-0.009946083394138383,-0.012220235482596098,0.06461399866447404,0.008946992160661527,-0.04036662044304751,0.015884475566768773,17.56999969482422,em_rotation_inflow
2004-08-17,em_rotation_inflow,pre2010,-0.02445348292830518,-0.009519045166945461,0.0019023645338194228,0.08850021739519387,0.002618646507391187,-0.03230771913633246,0.01461732237473583,17.020000457763672,em_rotation_inflow
2004-08-18,em_rotation_inflow,pre2010,0.004106809326263505,0.013893157063548323,0.007129031820028775,0.08044231280442449,-0.005420006106272579,-0.034739705961044476,0.01334520979094241,16.229999542236328,em_rotation_inflow
2004-08-19,em_rotation_inflow,pre2010,-0.0015473636709668614,0.013365610355860813,0.007692170622671135,0.0662108823065013,-0.007461798253097118,-0.03026618690727445,0.008559941834452077,16.959999084472656,em_rotation_inflow
2004-08-20,em_rotation_inflow,pre2010,0.013950123250735968,0.03782952545727425,0.011524608263518532,0.08017929550576586,-0.012771671099767068,-0.031967440093788824,0.01821892063086554,16.0,em_rotation_inflow
2004-08-23,em_rotation_inflow,pre2010,0.01333307029362052,0.03850351422728426,0.007214600841804364,0.06452645504013388,0.00033695136143085946,-0.01580285488931732,0.00967727519828522,15.880000114440918,em_rotation_inflow
2004-08-24,em_rotation_inflow,pre2010,0.0052836086601155685,0.027169847239816747,0.004378216317248329,0.05388579245681524,-0.0036752625870350997,-0.011273256350766592,0.007185074547216514,15.329999923706055,em_rotation_inflow
2004-08-25,em_rotation_inflow,pre2010,0.009083109001454037,0.030023542815120985,-0.003079580753490685,0.045883092001508086,-0.0036769006245647162,-0.004674957547479042,0.009754014567567705,14.979999542236328,em_rotation_inflow
2004-08-26,em_rotation_inflow,pre2010,0.004793221743321974,0.027319895219465318,-0.00654328623341438,0.044682125919377036,-0.007226169188848219,-0.0046812100226364395,0.009080142233609437,14.90999984741211,em_rotation_inflow
2004-08-27,em_rotation_inflow,pre2010,0.005503173145429363,0.02540458416852398,-0.008976453906984871,0.02418238326948008,-0.002112076960203546,0.012405531711247253,0.003618255108956559,14.710000038146973,mixed
2004-08-30,em_rotation_inflow,pre2010,-0.00486175154979307,0.01689641251434515,-0.017069668799652216,0.019386664282710075,-0.0006684964745822253,0.008319342535724417,-0.004405227789701138,15.4399995803833,mixed
2004-08-31,em_rotation_inflow,pre2010,0.008166150645469106,0.024297021559138487,-0.010597517392307743,0.029657866252555065,-0.0070335743615546065,0.0006751258983186403,0.005030050988179777,15.289999961853027,mixed
2004-09-01,em_rotation_inflow,pre2010,0.010163232219132956,0.031856131534387266,-0.012407655074174628,0.03373155614517476,-0.009032086929497973,0.0003377578785266344,0.01096718323759683,14.90999984741211,mixed
2004-09-02,mixed,pre2010,0.038560921988899155,0.04962969589177613,0.00803795651733652,0.05625925404301357,-0.007362740263372469,0.00033734018798070586,0.009952186588652094,14.279999732971191,mixed
2004-09-03,mixed,pre2010,0.049322047203307795,0.042375799462639474,-0.003989244418798554,0.03033000296289612,0.014372981374986882,0.012310778480006501,0.007161885500889276,13.90999984741211,mixed
2004-09-07,mixed,pre2010,0.054766393554957604,0.052156881793754106,-0.012450311789526491,0.014861181495616549,0.009503382431107044,0.011104853902930145,-0.0005764324155172619,14.069999694824219,mixed
2004-09-08,mixed,pre2010,0.03875240176254202,0.04049487403122676,-0.016272260743870226,0.016176281985007757,-0.00022529870767729054,0.0029374590505124587,0.001905956177889267,14.0600004196167,mixed
2004-09-09,mixed,pre2010,0.039941075629315925,0.04804120846955651,-0.007903679448994061,0.04233947386456327,-0.00022506070241778975,-0.010030106900796865,0.007507654088342326,14.010000228881836,em_rotation_inflow
2004-09-10,mixed,pre2010,0.05683348322562809,0.0611098621919961,-0.007671958758363795,0.04155193596566975,-0.0033826028131639374,-0.00963586118040971,0.00891564806386445,13.760000228881836,em_rotation_inflow
2004-09-13,mixed,pre2010,0.05821486631938355,0.05693803159250832,0.005512164211083359,0.0771371995132617,0.007394784011323763,-0.01545474040379291,0.015486187621364963,13.170000076293945,em_rotation_inflow
2004-09-14,mixed,pre2010,0.049492096147365716,0.05093013470695751,0.00048146282731287293,0.062153711617755736,0.005684402060075255,-0.007071470190980644,0.01940227930411134,13.5600004196167,em_rotation_inflow
2004-09-15,em_rotation_inflow,pre2010,0.03571752272587969,0.03995643753777767,-0.006914169118693803,0.05579579035757454,0.012377969537869626,-0.009884488900476662,0.020159757687954617,14.640000343322754,em_rotation_inflow
2004-09-16,em_rotation_inflow,pre2010,0.02826469801219278,0.04230802845941173,-0.0024334689978464663,0.05931296032980882,0.008060843207456925,-0.009040151477543779,0.022827453666332254,14.390000343322754,em_rotation_inflow
2004-09-17,em_rotation_inflow,pre2010,0.035648368126605545,0.043145104906182175,-7.974094036466983e-05,0.06188904576520393,0.012757748432645766,-0.00190837635216623,0.020553094756655683,14.029999732971191,em_rotation_inflow
2004-09-20,em_rotation_inflow,pre2010,0.02224959023725548,0.03447936062653989,-0.0023131066297295,0.06026759490772138,0.009872844871435804,-0.0033598728713378767,0.0216420774492654,14.430000305175781,em_rotation_inflow
2004-09-21,em_rotation_inflow,pre2010,0.0293123759406968,0.05632579036052898,-0.0029865070546123418,0.0766803750497651,-0.01044240209600189,-0.014536543076390629,0.024593847902992717,13.65999984741211,em_rotation_inflow
2004-09-22,em_rotation_inflow,pre2010,0.015082291629717526,0.04214127185693939,-0.023840556692701798,0.05380029100900252,-0.010619237178229213,-0.010176650093366657,0.01717616190439824,14.739999771118164,em_rotation_inflow
2004-09-23,em_rotation_inflow,pre2010,0.0028064182565714635,0.03240166315270909,-0.026035533890757856,0.04242726412904507,-0.010959469331317973,-0.0034929302376760507,0.015938759037071114,14.800000190734863,em_rotation_inflow
2004-09-24,em_rotation_inflow,pre2010,0.007416331562878797,0.03858175737410141,-0.016830995255142978,0.04561974651530898,-0.010078404200694946,-0.005400492150899661,0.014203943884456803,14.279999732971191,em_rotation_inflow
2004-09-27,em_rotation_inflow,pre2010,-0.002144946489482935,0.029986791070532925,-0.0197363146761681,0.040836190594836896,-0.016486529830491814,-0.004846712119695451,0.014826264833060479,14.619999885559082,em_rotation_inflow
2004-09-28,em_rotation_inflow,pre2010,0.010976302638362023,0.04828077721227664,-0.019108143074162087,0.054900742310460604,-0.017616253629682888,-0.014539794189816546,0.015618224148276396,13.829999923706055,em_rotation_inflow
2004-09-29,em_rotation_inflow,pre2010,0.010760121745028606,0.04574094453381328,-0.01942306138303973,0.047014802511355036,-0.009444613719665096,-0.007882934161935973,0.01404817701377329,13.210000038146973,em_rotation_inflow
2004-09-30,em_rotation_inflow,pre2010,0.008132086564429875,0.04274116257612026,-0.006328928465405559,0.05680788236528134,-0.016991134123584217,-0.01610542054770614,0.014874150984791966,13.34000015258789,em_rotation_inflow
2004-10-01,em_rotation_inflow,pre2010,0.013706521418505035,0.053576413037140336,0.01101266873422957,0.07467760437544535,-0.015172016774378183,-0.003864999006105929,0.007484510971905319,12.75,em_rotation_inflow
2004-10-04,em_rotation_inflow,pre2010,0.019566972687724782,0.072365557490923,0.021662827718106126,0.09516364065738547,-0.013946223790075263,0.0029504595861582494,0.015760759951359723,13.40999984741211,mixed
2004-10-05,em_rotation_inflow,pre2010,0.013415788949484586,0.05731872280081274,0.019195247681336847,0.08122455481849311,-0.01187947044838833,0.0059326484200104,0.015502777234362388,13.949999809265137,mixed
2004-10-06,em_rotation_inflow,pre2010,0.02289353386656634,0.06745486170666037,0.033357486799734604,0.0975927356949351,-0.0032667939292466697,0.010737976143195604,0.013552356491670496,13.279999732971191,mixed
2004-10-07,em_rotation_inflow,pre2010,0.012822440488329034,0.061498862832374934,0.019621489478073517,0.08524388268549399,-0.005516216177682831,0.010523886847576325,0.00819587253020675,14.5,mixed
2004-10-08,mixed,pre2010,-0.0007226997883882369,0.05631393191632661,0.010720535907348117,0.08415725837930577,-0.010634714876085138,0.0006865494794918714,0.007607343111882375,15.050000190734863,mixed
2004-10-11,mixed,pre2010,9.014341152768779e-05,0.05453202055385242,0.014127020043994465,0.08764534159754578,-0.011406009050503596,-0.003188325896946842,0.012518052674653984,14.710000038146973,em_rotation_inflow
2004-10-12,mixed,pre2010,-0.005820958926074482,0.03640224627082311,0.013256486568018255,0.08375202747360966,-0.004974027198282882,0.005023918735015398,0.010021547204032562,15.050000190734863,mixed
2004-10-13,mixed,pre2010,-0.0070541685930815,0.03325930897283258,0.010869325643072303,0.07845398152931282,-0.014245701073737793,-0.0012501490285505845,0.014545135726509804,15.420000076293945,em_rotation_inflow
2004-10-14,mixed,pre2010,-0.018025676441972394,0.018293578769938312,0.003527957511954005,0.05910445486179583,-0.01396551245617439,0.004705114355991968,-0.00013058001575907654,16.43000030517578,mixed
2004-10-15,mixed,pre2010,-0.016703744808641674,0.025685573946568896,0.013453165468966466,0.07165464900364826,-0.020470219876893125,-0.0010323923717606709,0.003285220338305681,15.039999961853027,em_rotation_inflow
2004-10-18,mixed,pre2010,-0.007023714674158743,0.027649240190544155,0.004522603819332893,0.07282798704999904,-0.022137333048584895,-0.00922242025619402,0.009242487103098886,14.710000038146973,em_rotation_inflow
2004-10-19,mixed,pre2010,-0.019653447396770884,0.009507710434589978,0.014791907601736876,0.08622832265594527,-0.014637478222289557,-0.01942187520460492,0.013098780572727505,15.130000114440918,em_rotation_inflow
2004-10-20,mixed,pre2010,-0.009233001143071351,0.02685113545833273,0.010011491763889602,0.08335820432980667,-0.024404062930478698,-0.023742210814884923,0.011133556821172506,14.850000381469727,em_rotation_inflow
2004-10-21,em_rotation_inflow,pre2010,0.00261398731089435,0.03652072709024923,0.025174549351404618,0.10947338050700295,-0.027363248886646763,-0.03629851462717981,0.018065098108275043,14.539999961853027,em_rotation_inflow
2004-10-22,em_rotation_inflow,pre2010,-0.013188457323973557,0.025720497946107423,0.01561249129424258,0.11209558564729805,-0.028619895199393453,-0.03549360974999438,0.028095396765198906,15.279999732971191,em_rotation_inflow
2004-10-25,em_rotation_inflow,pre2010,-0.008036006827111808,0.03532867910421866,0.004985552543228522,0.10492601120869494,-0.03760334874161653,-0.05368080683459153,0.02303096414884096,16.579999923706055,em_rotation_inflow
2004-10-26,em_rotation_inflow,pre2010,0.002336419726294281,0.03014304837612025,0.01729649577918857,0.10637530435035747,-0.032913420789809855,-0.05058496841813198,0.021818063727761447,16.389999389648438,em_rotation_inflow
2004-10-27,em_rotation_inflow,pre2010,0.009298987448556728,0.03582921149305318,0.025140934157035666,0.1164487061096029,-0.03019291803388857,-0.05013890672426613,0.022915971793896647,15.720000267028809,em_rotation_inflow
2004-10-28,em_rotation_inflow,pre2010,0.013063468068693851,0.03323061079470846,0.025723893105564333,0.11228056172785372,-0.023809544603050514,-0.052023125309074825,0.02233858191361321,15.390000343322754,em_rotation_inflow
2004-10-29,em_rotation_inflow,pre2010,-0.0039596222129626435,0.02197894712209414,0.023419404182427606,0.11689707537396443,-0.031039526150418828,-0.05392753579822418,0.02995011009540942,16.270000457763672,em_rotation_inflow
2004-11-01,em_rotation_inflow,pre2010,-0.002898923418167998,0.019006650168325256,0.034230113665485895,0.12090024496902618,-0.035980995745649946,-0.04878868774669154,0.028881397952861345,16.270000457763672,em_rotation_inflow
2004-11-02,em_rotation_inflow,pre2010,-0.003072504071861104,0.025191298389617645,0.03468876233965501,0.12714219774321833,-0.030622626792717433,-0.04694468187049816,0.03501309068528369,16.18000030517578,em_rotation_inflow
2004-11-03,em_rotation_inflow,pre2010,0.002616171647021659,0.03278675362564165,0.06511650822623105,0.15496620099093605,-0.042721589797444226,-0.05510935380457749,0.03375133635283518,14.039999961853027,em_rotation_inflow
2004-11-04,em_rotation_inflow,pre2010,0.02732465084634117,0.04987198147755745,0.09532265704308873,0.1719725076415597,-0.043015571427337695,-0.04323222802667903,0.030425870541854902,13.970000267028809,em_rotation_inflow
2004-11-05,em_rotation_inflow,pre2010,0.04239608853818666,0.051611011650297245,0.10063723695404803,0.17578460880299307,-0.03933670591261085,-0.049553086137150926,0.036986237996355115,13.84000015258789,em_rotation_inflow
2004-11-08,em_rotation_inflow,pre2010,0.03664663336154428,0.04053585703975404,0.0850473487321306,0.15483076512855298,-0.03941060705454913,-0.052933939961417376,0.033193961477224844,13.800000190734863,em_rotation_inflow
2004-11-09,em_rotation_inflow,pre2010,0.038656438994758124,0.05180860048674707,0.08511948623283261,0.16284797943074714,-0.04237668563729591,-0.051322426976989965,0.03579105684261441,13.609999656677246,em_rotation_inflow
2004-11-10,em_rotation_inflow,pre2010,0.04868187101029142,0.06752476572377697,0.09793323575666735,0.17159676428907722,-0.03925804569944957,-0.04803249542184729,0.03790903393953255,13.079999923706055,em_rotation_inflow
2004-11-11,em_rotation_inflow,pre2010,0.06525654839614248,0.08404661213168851,0.10412012890573852,0.17455351981385014,-0.0363221038758369,-0.040159257315343755,0.0364625999792623,13.039999961853027,em_rotation_inflow
2004-11-12,em_rotation_inflow,pre2010,0.06768013531982175,0.08463102490306862,0.10142650583518842,0.1740268492404684,-0.03904000504596561,-0.04854475542872283,0.04630057344748993,13.329999923706055,em_rotation_inflow
2004-11-15,em_rotation_inflow,pre2010,0.06627730814693722,0.08503221254545235,0.09794831843422336,0.17524008794873325,-0.034704628356326594,-0.04610490201174822,0.04637776372253527,13.380000114440918,em_rotation_inflow
2004-11-16,em_rotation_inflow,pre2010,0.06763035357193514,0.08294474913329641,0.0789914310428157,0.16020632961663717,-0.03500683342159905,-0.04859217404997673,0.04903570742911912,13.210000038146973,em_rotation_inflow
2004-11-17,em_rotation_inflow,pre2010,0.07610741023782741,0.09856658030570631,0.08856525704471196,0.17444395745656682,-0.035437146643503725,-0.0512586849649308,0.056326117483987734,13.210000038146973,em_rotation_inflow
2004-11-18,em_rotation_inflow,pre2010,0.07058520288795411,0.0829487171823251,0.08243657922169256,0.1577072579801646,-0.02708665766784779,-0.05027235777460992,0.04734272798305866,12.979999542236328,em_rotation_inflow
2004-11-19,em_rotation_inflow,pre2010,0.070715038052801,0.08214098693954197,0.07312353572742247,0.15882536566948224,-0.02981256674165156,-0.06456321757944128,0.059271948074774726,13.5,em_rotation_inflow
2004-11-22,em_rotation_inflow,pre2010,0.07709494721706434,0.08272106513009359,0.07677559978642812,0.16468242419747914,-0.020948555416322345,-0.0700871529983581,0.06340641126177354,12.970000267028809,em_rotation_inflow
2004-11-23,em_rotation_inflow,pre2010,0.062490530865532135,0.07636226422883263,0.07113862496187928,0.15614894046277383,-0.02628796957912083,-0.07213148155131821,0.06147177032510687,12.670000076293945,em_rotation_inflow
2004-11-24,em_rotation_inflow,pre2010,0.05236526009263143,0.07429133710400126,0.07367633704177301,0.16749532339027917,-0.035463467845460506,-0.07715564562360688,0.06379157806963481,12.720000267028809,em_rotation_inflow
2004-11-26,em_rotation_inflow,pre2010,0.048407897127359156,0.08822313787502489,0.06949143326925866,0.1804213300473707,-0.041041276384840675,-0.08900521513372095,0.07201875686604857,12.779999732971191,em_rotation_inflow
2004-11-29,em_rotation_inflow,pre2010,0.043808505919825436,0.0830821523718639,0.07347283744010302,0.18959146033648588,-0.03509602200457096,-0.08652025783252726,0.07351603449916892,13.300000190734863,em_rotation_inflow
2004-11-30,em_rotation_inflow,pre2010,0.04166506476488885,0.07686683171794617,0.0685950700124296,0.17842800483236054,-0.03967133068644679,-0.08005399765164944,0.07272265829754725,13.239999771118164,em_rotation_inflow
2004-12-01,em_rotation_inflow,pre2010,0.05313356652805101,0.08673330877731078,0.07870236390951546,0.18708697131504803,-0.04574708794039739,-0.0822550350182073,0.07806835753966174,12.970000267028809,em_rotation_inflow
2004-12-02,em_rotation_inflow,pre2010,0.04090820630154868,0.06616341174636342,0.06752381165732468,0.17315917234414457,-0.032467533637344115,-0.07900658736200872,0.07334378641127792,12.979999542236328,em_rotation_inflow
2004-12-03,em_rotation_inflow,pre2010,0.026197897896492295,0.06151082678166686,0.07118478180439691,0.1934865584881269,-0.04211021433689022,-0.0965078005305251,0.08009504192642372,12.960000038146973,em_rotation_inflow
2004-12-06,em_rotation_inflow,pre2010,0.019468768090115995,0.05015049047417275,0.06380454945087166,0.17354246785080174,-0.03249617054534326,-0.08909564360135114,0.08093642011545052,13.1899995803833,em_rotation_inflow
2004-12-07,em_rotation_inflow,pre2010,0.011442514306054141,0.04306586913333388,0.056520318682856896,0.15768427677479946,-0.03389224162490412,-0.08482594417091294,0.0768318683587808,13.670000076293945,em_rotation_inflow
2004-12-08,em_rotation_inflow,pre2010,0.019353762255987395,0.03877986189719107,0.06363779324646646,0.15257210662970566,-0.028354482900571076,-0.07801418622455858,0.06683971540322614,13.1899995803833,em_rotation_inflow
2004-12-09,em_rotation_inflow,pre2010,0.022170523731404712,0.03230888910703311,0.06192225022067066,0.13979692142924915,-0.028425932929101005,-0.07195384833429919,0.06178566940057329,12.880000114440918,em_rotation_inflow
2004-12-10,em_rotation_inflow,pre2010,0.015472908284439368,0.014156453371785505,0.05952402870222562,0.12701123088076094,-0.021571644370936727,-0.0677583262926934,0.053074932390476275,12.760000228881836,em_rotation_inflow
2004-12-13,em_rotation_inflow,pre2010,0.016303192522380217,0.017864449326060905,0.0665952400387515,0.13708814024005012,-0.018998732475821845,-0.07189691019867905,0.054619220564603145,12.539999961853027,em_rotation_inflow
2004-12-14,em_rotation_inflow,pre2010,0.017350042725915227,0.020295320129864347,0.07847723357050573,0.15302133674185203,-0.020000003633044994,-0.07661247015315009,0.05608650341018717,12.729999542236328,em_rotation_inflow
2004-12-15,em_rotation_inflow,pre2010,0.02544985782529907,0.03879462252866994,0.07603772812246379,0.15629551276781717,-0.02589505631640099,-0.0806397520923694,0.059065028162984104,12.350000381469727,em_rotation_inflow
2004-12-16,em_rotation_inflow,pre2010,0.018805793957274775,0.01651393957392422,0.0708621044649449,0.1444607738540229,-0.009484943052510686,-0.0720954155672936,0.05150858127758446,12.270000457763672,em_rotation_inflow
2004-12-17,em_rotation_inflow,pre2010,0.010647087238095487,0.02419864005062533,0.0701509556550397,0.14620189085443114,-0.018281738973159545,-0.07675013333651115,0.05381043886305492,11.949999809265137,em_rotation_inflow
2004-12-20,em_rotation_inflow,pre2010,0.022265213597635114,0.041333004735241374,0.0657764213361085,0.14237776925256784,-0.019685505193959396,-0.07330079752410423,0.05820472467152069,11.829999923706055,em_rotation_inflow
2004-12-21,em_rotation_inflow,pre2010,0.025247442356929994,0.0461449847235873,0.08755855439165572,0.16915691737152772,-0.015025844011489542,-0.074228895449714,0.06324337482026315,11.550000190734863,em_rotation_inflow
2004-12-22,em_rotation_inflow,pre2010,0.026151516947359843,0.04904960072878617,0.09607448143029362,0.17479235811351113,-0.0125346619287241,-0.07360924871687458,0.06491442177197018,11.449999809265137,em_rotation_inflow
2004-12-23,em_rotation_inflow,pre2010,0.024489659249848472,0.04218272553616331,0.09187261534075675,0.17154326035723888,-0.012983949480282808,-0.07986431070277167,0.06936513605912599,11.229999542236328,em_rotation_inflow
2004-12-27,em_rotation_inflow,pre2010,0.023145888047147345,0.03807605418301807,0.09659790608011298,0.18969206905599267,-0.012961574644362761,-0.08574017007958712,0.07590521678509622,12.140000343322754,em_rotation_inflow
2004-12-28,em_rotation_inflow,pre2010,0.03346461520823696,0.04358815441972563,0.097351332554799,0.18426626109411837,-0.014768693762548635,-0.08387242467888745,0.07218261127167032,12.0,em_rotation_inflow
2004-12-29,em_rotation_inflow,pre2010,0.03429654553835704,0.040832954698118984,0.09347823060631244,0.17289727305787417,-0.010388639419352863,-0.08093073072540824,0.07205026981541006,11.619999885559082,em_rotation_inflow
2004-12-30,em_rotation_inflow,pre2010,0.02073481863983062,0.03588704755935024,0.09218730012236964,0.17928404674630705,-0.01262872498931733,-0.07818225484587937,0.07128664839488989,12.5600004196167,em_rotation_inflow
2004-12-31,em_rotation_inflow,pre2010,0.017689817914461115,0.044054527072481475,0.07171857983576535,0.16255653572545592,-0.013422800672168722,-0.07737075193200948,0.08069917010124936,13.289999961853027,em_rotation_inflow
2005-01-03,em_rotation_inflow,pre2010,0.013570583453087925,0.028584271373881753,0.06488481224282272,0.14476028587613654,0.003951589053581062,-0.08010855874275724,0.06503930966731915,14.079999923706055,em_rotation_inflow
2005-01-04,em_rotation_inflow,pre2010,0.001521370522348242,0.006583360904543589,0.05131872026423889,0.11723011801429206,0.01587107449435554,-0.06351365079299154,0.048317747324759526,13.979999542236328,em_rotation_inflow
2005-01-05,em_rotation_inflow,pre2010,0.003958047042368573,0.01740398420410072,0.03696234328116077,0.10340271789852573,0.016002007458663092,-0.06713384059722427,0.046604054429119655,14.09000015258789,em_rotation_inflow
2005-01-06,em_rotation_inflow,pre2010,0.0032007740768205117,0.015862669050095812,0.05353338834766097,0.1030204718160288,0.015262514978159336,-0.05875022670547292,0.03969596726597446,13.579999923706055,em_rotation_inflow
2005-01-07,em_rotation_inflow,pre2010,-0.0017659342080912355,0.017067379341258127,0.06081361516787398,0.09744862093810536,0.019261268494050743,-0.04391076583071063,0.03818386407975958,13.489999771118164,em_rotation_inflow
2005-01-10,em_rotation_inflow,pre2010,0.0019456159973123555,0.02887194331482812,0.06148976929289973,0.09958750673584649,0.008964237872959968,-0.048549234127848395,0.04552524312748547,13.229999542236328,em_rotation_inflow
2005-01-11,em_rotation_inflow,pre2010,-0.01355577078778225,0.012724652450131657,0.05829702294358796,0.1111102815275613,0.011205824434153966,-0.0568052736956548,0.04825922207304469,13.1899995803833,em_rotation_inflow
2005-01-12,em_rotation_inflow,pre2010,-0.01374202537490088,0.017237315468738412,0.0712132912159138,0.1351422814002412,-0.002186592636577722,-0.065316318197157,0.05194621628147543,12.5600004196167,em_rotation_inflow
2005-01-13,em_rotation_inflow,pre2010,-0.022372549050853507,-0.0012240228518729523,0.07127446821404759,0.13413283233281748,0.010780410540509378,-0.0575671129622668,0.05500619108934808,12.84000015258789,em_rotation_inflow
2005-01-14,em_rotation_inflow,pre2010,-0.016649995286993957,0.01584826232336689,0.07092064056285197,0.13348429377191184,0.00678784919507569,-0.046273957386119724,0.04864694830747006,12.430000305175781,em_rotation_inflow
2005-01-18,em_rotation_inflow,pre2010,0.0002511596778811409,0.012557857847710352,0.07799123729635915,0.12936952208456187,0.014605609721943136,-0.0420592527454029,0.04341204940249259,12.470000267028809,em_rotation_inflow
2005-01-19,em_rotation_inflow,pre2010,-0.010462988170517606,-0.007758062292256729,0.07576776033616084,0.12283949854077125,0.02363169276903032,-0.03730997236760403,0.044807088127227994,13.180000305175781,em_rotation_inflow
2005-01-20,em_rotation_inflow,pre2010,-0.024005197138576184,-0.02520748715579102,0.07134320997607002,0.10988376994400917,0.023187623137344016,-0.029067772791944058,0.04447239868057147,13.829999923706055,em_rotation_inflow
2005-01-21,em_rotation_inflow,pre2010,-0.032317227877289856,-0.017605664379980457,0.05788708921585917,0.11344551823893378,0.016233392238504285,-0.0320854988903142,0.045721979655981085,14.359999656677246,em_rotation_inflow
2005-01-24,em_rotation_inflow,pre2010,-0.03494236425610853,-0.01426208164362408,0.06780267469995538,0.12587651025929159,0.023358760897728592,-0.030627748907544827,0.04380441134234902,14.649999618530273,em_rotation_inflow
2005-01-25,em_rotation_inflow,pre2010,-0.03020221051809102,-0.025097327405099845,0.07209357656758342,0.12025678520868266,0.040510364142904765,-0.011533521747141173,0.04515027221962972,14.0600004196167,em_rotation_inflow
2005-01-26,em_rotation_inflow,pre2010,-0.032596443421968546,-0.017596748372565085,0.059107063294216555,0.12938395063240038,0.03196236115012563,-0.02241516316437675,0.05014574652483341,13.4399995803833,em_rotation_inflow
2005-01-27,em_rotation_inflow,pre2010,-0.032382332128222724,-0.017069024639478125,0.048320535862785174,0.1129991776759276,0.030381611058240443,-0.023525305229349702,0.04668713118428788,13.239999771118164,em_rotation_inflow
2005-01-28,em_rotation_inflow,pre2010,-0.030545424075190453,-0.02528135863244718,0.04517239960211228,0.11250105428726709,0.0366323683391776,-0.021106888463045537,0.04754823272280533,13.239999771118164,em_rotation_inflow
2005-01-31,em_rotation_inflow,pre2010,-0.02242045773581136,-0.021498794162806978,0.051855107560588865,0.11309824460147677,0.0340136060841143,-0.015428160775982414,0.042632059522097594,12.819999694824219,em_rotation_inflow
