family,node,trigger_date,dedup_variant,parameterization,direction,sigma20,state,state_immature,entry_price,fill_date,stopped_at_bar,liftoff_at_bar,entry_price_fm,fwd_ret_5,fwd_mdd_5,fwd_mfe_5,fwd_ret_10,fwd_mdd_10,fwd_mfe_10,fwd_ret_21,fwd_mdd_21,fwd_mfe_21,fwd_ret_63,fwd_mdd_63,fwd_mfe_63,mfe_R_5,mae_R_5,mfe_R_10,mae_R_10,mfe_R_21,mae_R_21,mfe_R_63,mae_R_63,policy_R_rot21,never_touch_m1r_rot21,excess_21,excess_63,exhaust_exit_ret,exhaust_exit_R,accel_flip_date,accel_flip_exit_ret,accel_flip_exit_R,exhaust_minus_accel_flip_lag,vix_pctile,spy_above_200d,policy_R_pos63,never_touch_m1r_pos63,note,routing_cell,ohlc_coverage,state_hl,entry_price_hl,fill_date_hl,stopped_at_bar_hl,liftoff_at_bar_hl,note_hl,mfe_R_hl_21,mae_R_hl_21,mfe_R_hl_63,mae_R_hl_63
washout_p8,XLE,2004-06-11,first21,pos63,in,0.0522374815302359,CLEAN_LIFTOFF,False,8.118745803833008,2004-06-14,,61.0,8.118745803833008,0.0421210925909436,0.0,0.0444633590356158,0.0394448711060406,0.0,0.0668779326785167,0.0722306105797614,0.0,0.0722306105797614,0.1157222931845685,0.0,0.1157222931845685,0.8512,0.0,1.2803,0.0,1.3827,0.0,2.2153,0.0,,,0.08365,0.11021,,,2004-06-30,0.054499,1.0433,,0.0376984126984126,1.0,2.2153,True,,,True,CLEAN_LIFTOFF,15.005000114440918,2004-06-14,,61.0,HL-liftoff at bar +61,1.3268,0.0,2.1689,0.0
washout_p8,XLE,2004-09-03,first21,rot21,in,0.0491059380510138,CLEAN_LIFTOFF,False,8.908878326416016,2004-09-07,,10.0,8.908878326416016,0.0213412297374893,0.0,0.0213412297374893,0.0642876686695992,0.0,0.0642876686695992,0.1150994322621861,0.0,0.1150994322621861,0.1022431188712555,0.0,0.1527487262402431,0.4346,0.0,1.3092,0.0,2.3439,0.0,3.1106,0.0,2.3439,True,0.094743,0.038439,,,2004-10-13,0.071634,1.4588,,0.0019841269841269,1.0,,,,,True,CLEAN_LIFTOFF,16.399999618530273,2004-09-07,,10.0,HL-liftoff at bar +10,2.2537,-0.1242,2.2537,-0.1242
washout_p8,XLE,2004-09-03,first21,pos63,in,0.0491059380510138,CLEAN_LIFTOFF,False,8.908878326416016,2004-09-07,,21.0,8.908878326416016,0.0213412297374893,0.0,0.0213412297374893,0.0642876686695992,0.0,0.0642876686695992,0.1150994322621861,0.0,0.1150994322621861,0.1022431188712555,0.0,0.1527487262402431,0.4346,0.0,1.3092,0.0,2.3439,0.0,3.1106,0.0,,,0.094743,0.038439,,,2004-10-13,0.071634,1.4588,,0.0019841269841269,1.0,2.0821,True,,,True,CLEAN_LIFTOFF,16.399999618530273,2004-09-07,,21.0,HL-liftoff at bar +21,2.2537,-0.1242,3.1664,-0.1242
washout_p8,XLE,2004-12-31,first21,rot21,in,0.0476755717159827,CLEAN_LIFTOFF,False,9.573529243469238,2005-01-03,,10.0,9.573529243469238,0.0071466332914049,-0.0094340101924845,0.0077190254033117,0.0526009025386378,-0.0094340101924845,0.0526009025386378,0.1069180848712261,-0.0094340101924845,0.1069180848712261,0.2333675314210495,-0.0094340101924845,0.2841626992202974,0.1619,-0.1979,1.1033,-0.1979,2.2426,-0.1979,5.9603,-0.1979,2.2426,True,0.11548,0.247048,,,2005-01-04,-0.009434,-0.1979,,0.0674603174603174,1.0,,,,,True,CLEAN_LIFTOFF,17.489999771118164,2005-01-03,,10.0,HL-liftoff at bar +10,2.2546,-0.2638,2.2546,-0.2638
washout_p8,XLE,2004-12-31,first21,pos63,in,0.0476755717159827,CLEAN_LIFTOFF,False,9.573529243469238,2005-01-03,,21.0,9.573529243469238,0.0071466332914049,-0.0094340101924845,0.0077190254033117,0.0526009025386378,-0.0094340101924845,0.0526009025386378,0.1069180848712261,-0.0094340101924845,0.1069180848712261,0.2333675314210495,-0.0094340101924845,0.2841626992202974,0.1619,-0.1979,1.1033,-0.1979,2.2426,-0.1979,5.9603,-0.1979,,,0.11548,0.247048,,,2005-01-04,-0.009434,-0.1979,,0.0674603174603174,1.0,4.8949,True,,,True,CLEAN_LIFTOFF,17.489999771118164,2005-01-03,,21.0,HL-liftoff at bar +21,2.2546,-0.2638,6.0923,-0.2638
washout_p8,XLE,2005-05-27,first21,rot21,in,0.0763188132480999,CLEAN_LIFTOFF,False,11.44520378112793,2005-05-31,,12.0,11.44520378112793,0.0160753546780372,0.0,0.0259118155685873,0.0578216316647899,0.0,0.0578216316647899,0.0767720403167491,0.0,0.1044490177037797,0.1643774446582939,0.0,0.2096237148957025,0.3395,0.0,0.7576,0.0,1.3686,0.0,2.7467,0.0,1.0059,True,0.069795,0.14177,,,2005-06-27,0.077735,1.0186,,0.0575396825396825,1.0,,,,,True,CLEAN_LIFTOFF,20.84000015258789,2005-05-31,,12.0,HL-liftoff at bar +12,1.4052,0.0,1.4052,0.0
washout_p8,XLE,2005-05-27,first21,pos63,in,0.0763188132480999,CLEAN_LIFTOFF,False,11.44520378112793,2005-05-31,,40.0,11.44520378112793,0.0160753546780372,0.0,0.0259118155685873,0.0578216316647899,0.0,0.0578216316647899,0.0767720403167491,0.0,0.1044490177037797,0.1643774446582939,0.0,0.2096237148957025,0.3395,0.0,0.7576,0.0,1.3686,0.0,2.7467,0.0,,,0.069795,0.14177,,,2005-06-27,0.077735,1.0186,,0.0575396825396825,1.0,2.1538,True,,,True,CLEAN_LIFTOFF,20.84000015258789,2005-05-31,,38.0,HL-liftoff at bar +38,1.4052,0.0,2.7885,0.0
washout_p8,XLE,2005-11-04,first21,rot21,in,0.1180188451114616,DEAD_MONEY,False,13.436448097229004,2005-11-07,,,13.436448097229004,-0.018913862502721,-0.0318665366090201,0.0084294730046277,0.03330636929714,-0.0318665366090201,0.03330636929714,0.0600334143957859,-0.0318665366090201,0.0639394733687379,0.1122789138894737,-0.0318665366090201,0.1945245475290644,0.0714,-0.27,0.2822,-0.27,0.5418,-0.27,1.6482,-0.27,0.5087,True,0.028535,0.070871,,,2005-11-10,-0.024054,-0.2038,,0.2896825396825397,1.0,,,,,True,DEAD_MONEY,24.31999969482422,2005-11-07,,,HL dead-money (edge); ret@read=+0.060,0.6794,-0.3327,0.6794,-0.3327
washout_p8,XLE,2005-11-04,first21,pos63,in,0.1180188451114616,CUSHIONED,False,13.436448097229004,2005-11-07,,,13.436448097229004,-0.018913862502721,-0.0318665366090201,0.0084294730046277,0.03330636929714,-0.0318665366090201,0.03330636929714,0.0600334143957859,-0.0318665366090201,0.0639394733687379,0.1122789138894737,-0.0318665366090201,0.1945245475290644,0.0714,-0.27,0.2822,-0.27,0.5418,-0.27,1.6482,-0.27,,,0.028535,0.070871,,,2005-11-10,-0.024054,-0.2038,,0.2896825396825397,1.0,0.9514,True,,,True,CUSHIONED,24.31999969482422,2005-11-07,,,HL-cushioned at bar +44; ret@read=+0.109,0.6794,-0.3327,1.6793,-0.3327
washout_p8,XLE,2006-03-17,first21,rot21,in,0.0721323235711315,CLEAN_LIFTOFF,False,14.572683334350586,2006-03-20,,12.0,14.572683334350586,0.0320240755479868,-0.0017155778130207,0.0320240755479868,0.0426992036813296,-0.0017155778130207,0.052229740704631,0.1271446358727812,-0.0017155778130207,0.1271446358727812,-0.0223207700552453,-0.0432711065807379,0.1387723465217192,0.444,-0.0238,0.7241,-0.0238,1.7627,-0.0238,1.9239,-0.5999,1.7627,True,0.123004,0.025171,,,2006-03-24,0.032024,0.444,,0.244047619047619,1.0,,,,,True,CLEAN_LIFTOFF,26.229999542236328,2006-03-20,,12.0,HL-liftoff at bar +12,1.7679,-0.1163,1.7679,-0.1163
washout_p8,XLE,2006-03-17,first21,pos63,in,0.0721323235711315,CUSHIONED,False,14.572683334350586,2006-03-20,,,14.572683334350586,0.0320240755479868,-0.0017155778130207,0.0320240755479868,0.0426992036813296,-0.0017155778130207,0.052229740704631,0.1271446358727812,-0.0017155778130207,0.1271446358727812,-0.0223207700552453,-0.0432711065807379,0.1387723465217192,0.444,-0.0238,0.7241,-0.0238,1.7627,-0.0238,1.9239,-0.5999,,,0.123004,0.025171,,,2006-03-24,0.032024,0.444,,0.244047619047619,1.0,-0.3094,True,,,True,CLEAN_LIFTOFF,26.229999542236328,2006-03-20,,37.0,HL-liftoff at bar +37,1.7679,-0.1163,2.0322,-0.6475
washout_p8,XLE,2006-06-30,first21,rot21,in,0.1011845608885972,DEAD_MONEY,False,15.992793083190918,2006-07-03,,,15.992793083190918,0.0094138467574087,-0.0116811558303003,0.0094138467574087,-0.0233609997674967,-0.0245816566693455,0.0094138467574087,0.0258020154136706,-0.0502096077207055,0.0258020154136706,-0.0756453664323169,-0.1095825502474439,0.0258020154136706,0.093,-0.1154,0.093,-0.2429,0.255,-0.4962,0.255,-1.083,0.255,True,0.023611,-0.12154,,,2006-07-18,-0.01325,-0.1309,,0.5138888888888888,1.0,,,,,True,DEAD_MONEY,28.68000030517578,2006-07-03,,,HL dead-money; ret@read=+0.026,0.4342,-0.5358,0.4342,-0.5358
washout_p8,XLE,2006-06-30,first21,pos63,in,0.1011845608885972,STOPPED,False,15.992793083190918,2006-07-03,55.0,,15.992793083190918,0.0094138467574087,-0.0116811558303003,0.0094138467574087,-0.0233609997674967,-0.0245816566693455,0.0094138467574087,0.0258020154136706,-0.0502096077207055,0.0258020154136706,-0.0756453664323169,-0.1095825502474439,0.0258020154136706,0.093,-0.1154,0.093,-0.2429,0.255,-0.4962,0.255,-1.083,,,0.023611,-0.12154,,,2006-07-18,-0.01325,-0.1309,,0.5138888888888888,1.0,-1.0,False,,,True,STOPPED,28.68000030517578,2006-07-03,52.0,,HL-stop at bar +52,0.4342,-0.5358,0.4342,-1.2388
washout_p8,XLE,2006-09-29,first21,rot21,in,0.0854938259085878,DEAD_MONEY,False,14.78301239013672,2006-10-02,,,14.78301239013672,-0.0177897559865382,-0.0367144628075715,0.0,0.0456094375680919,-0.0367144628075715,0.0456094375680919,0.0546935600491114,-0.0367144628075715,0.0741861616121475,0.0739801118784253,-0.0367144628075715,0.1686224833418401,0.0,-0.4294,0.5335,-0.4294,0.8677,-0.4294,1.9723,-0.4294,0.6397,True,0.019301,0.005768,,,2006-10-06,-0.01779,-0.2081,,0.2876984126984127,1.0,,,,,True,CLEAN_LIFTOFF,26.420000076293945,2006-10-02,,18.0,HL-liftoff at bar +18,1.0205,-0.5844,1.0205,-0.5844
washout_p8,XLE,2006-09-29,first21,pos63,in,0.0854938259085878,CUSHIONED,False,14.78301239013672,2006-10-02,,,14.78301239013672,-0.0177897559865382,-0.0367144628075715,0.0,0.0456094375680919,-0.0367144628075715,0.0456094375680919,0.0546935600491114,-0.0367144628075715,0.0741861616121475,0.0739801118784253,-0.0367144628075715,0.1686224833418401,0.0,-0.4294,0.5335,-0.4294,0.8677,-0.4294,1.9723,-0.4294,,,0.019301,0.005768,,,2006-10-06,-0.01779,-0.2081,,0.2876984126984127,1.0,0.8653,True,,,True,CLEAN_LIFTOFF,26.420000076293945,2006-10-02,,52.0,HL-liftoff at bar +52,1.0205,-0.5844,2.0565,-0.5844
washout_p8,XLE,2007-02-02,first21,rot21,in,0.0659860888404795,DEAD_MONEY,False,16.43506622314453,2007-02-05,,,16.43506622314453,-0.0169027429036704,-0.0169027429036704,0.0010245211976545,-0.0208296486314727,-0.0208296486314727,0.0010245211976545,-0.0242448740284573,-0.0541234541079957,0.0073413187495734,0.1103406312480357,-0.0541234541079957,0.1103406312480357,0.0155,-0.2562,0.0155,-0.3157,0.1113,-0.8202,1.6722,-0.8202,-0.3674,True,0.012276,0.064095,,,2007-02-12,-0.002561,-0.0388,,0.0119047619047619,1.0,,,,,True,DEAD_MONEY,29.28499984741211,2007-02-05,,,HL dead-money; ret@read=-0.024,0.2484,-0.9392,0.2484,-0.9392
washout_p8,XLE,2007-02-02,first21,pos63,in,0.0659860888404795,CUSHIONED,False,16.43506622314453,2007-02-05,,,16.43506622314453,-0.0169027429036704,-0.0169027429036704,0.0010245211976545,-0.0208296486314727,-0.0208296486314727,0.0010245211976545,-0.0242448740284573,-0.0541234541079957,0.0073413187495734,0.1103406312480357,-0.0541234541079957,0.1103406312480357,0.0155,-0.2562,0.0155,-0.3157,0.1113,-0.8202,1.6722,-0.8202,,,0.012276,0.064095,,,2007-02-12,-0.002561,-0.0388,,0.0119047619047619,1.0,1.6722,True,,,True,CUSHIONED,29.28499984741211,2007-02-05,,,HL-cushioned at bar +44; ret@read=+0.107,0.2484,-0.9392,1.8552,-0.9392
washout_p8,XLE,2007-08-24,first21,rot21,in,0.0842885677379456,CLEAN_LIFTOFF,False,19.31230354309082,2007-08-27,,15.0,19.31230354309082,0.0394734567948178,-0.024123057607996,0.0394734567948178,0.0431286899855598,-0.024123057607996,0.0497072208583546,0.0924866834847557,-0.024123057607996,0.1096366504632151,0.0479255292409273,-0.024123057607996,0.1448174551261114,0.4683,-0.2862,0.5897,-0.2862,1.3007,-0.2862,1.7181,-0.2862,1.0973,True,0.051915,0.084206,,,2007-09-28,0.1155,1.3703,,0.9503968253968254,1.0,,,,,True,CLEAN_LIFTOFF,34.20000076293945,2007-08-27,,15.0,HL-liftoff at bar +15,1.3703,-0.2862,1.3703,-0.2862
washout_p8,XLE,2007-08-24,first21,pos63,in,0.0842885677379456,CUSHIONED,False,19.31230354309082,2007-08-27,,,19.31230354309082,0.0394734567948178,-0.024123057607996,0.0394734567948178,0.0431286899855598,-0.024123057607996,0.0497072208583546,0.0924866834847557,-0.024123057607996,0.1096366504632151,0.0479255292409273,-0.024123057607996,0.1448174551261114,0.4683,-0.2862,0.5897,-0.2862,1.3007,-0.2862,1.7181,-0.2862,,,0.051915,0.084206,,,2007-09-28,0.1155,1.3703,,0.9503968253968254,1.0,0.5686,True,,,True,CUSHIONED,34.20000076293945,2007-08-27,,,HL-cushioned at bar +15; ret@read=+0.045,1.3703,-0.2862,1.7518,-0.2862
washout_p8,XLE,2007-12-07,first21,rot21,in,0.1146690985018831,DEAD_MONEY,False,21.783504486083984,2007-12-10,,,21.783504486083984,-0.0243014737107548,-0.0246914628796681,0.0096162888336486,0.0378830610384708,-0.0246914628796681,0.0378830610384708,-0.0028982131771508,-0.0246914628796681,0.0494781027298365,-0.0241350234615171,-0.1277144480742643,0.0494781027298365,0.0839,-0.2153,0.3304,-0.2153,0.4315,-0.2153,0.4315,-1.1138,-0.0253,True,0.06312,0.107525,,,2007-12-19,0.007147,0.0623,,0.8650793650793651,1.0,,,,,True,DEAD_MONEY,38.474998474121094,2007-12-10,,,HL dead-money; ret@read=-0.005,0.4307,-0.2981,0.4307,-0.2981
washout_p8,XLE,2007-12-07,first21,pos63,in,0.1146690985018831,STOPPED,False,21.783504486083984,2007-12-10,28.0,,21.783504486083984,-0.0243014737107548,-0.0246914628796681,0.0096162888336486,0.0378830610384708,-0.0246914628796681,0.0378830610384708,-0.0028982131771508,-0.0246914628796681,0.0494781027298365,-0.0241350234615171,-0.1277144480742643,0.0494781027298365,0.0839,-0.2153,0.3304,-0.2153,0.4315,-0.2153,0.4315,-1.1138,,,0.06312,0.107525,,,2007-12-19,0.007147,0.0623,,0.8650793650793651,1.0,-1.0,False,,,True,STOPPED,38.474998474121094,2007-12-10,27.0,,HL-stop at bar +27,0.4307,-0.2981,0.4307,-1.5844
washout_p8,XLE,2008-02-08,first21,rot21,in,0.1122648872979397,DEAD_MONEY,False,20.335365295410156,2008-02-11,,,20.335365295410156,0.0502440161822046,-0.0005588285722539,0.0502440161822046,0.0935096160159256,-0.0005588285722539,0.0935096160159256,0.0453590965998687,-0.0005588285722539,0.0978361759992976,0.179940267810011,-0.0132591880309012,0.1887581849908288,0.4475,-0.005,0.8329,-0.005,0.8715,-0.005,1.6814,-0.1181,0.404,True,0.063228,0.124573,,,2008-03-06,0.029449,0.2623,,0.9702380952380952,0.0,,,,,True,DEAD_MONEY,35.82500076293945,2008-02-11,,,HL dead-money; ret@read=+0.045,0.9162,-0.1368,0.9162,-0.1368
washout_p8,XLE,2008-02-08,first21,pos63,in,0.1122648872979397,CUSHIONED,False,20.335365295410156,2008-02-11,,,20.335365295410156,0.0502440161822046,-0.0005588285722539,0.0502440161822046,0.0935096160159256,-0.0005588285722539,0.0935096160159256,0.0453590965998687,-0.0005588285722539,0.0978361759992976,0.179940267810011,-0.0132591880309012,0.1887581849908288,0.4475,-0.005,0.8329,-0.005,0.8715,-0.005,1.6814,-0.1181,,,0.063228,0.124573,,,2008-03-06,0.029449,0.2623,,0.9702380952380952,0.0,1.6028,True,,,True,CUSHIONED,35.82500076293945,2008-02-11,,,HL-cushioned at bar +44; ret@read=+0.177,0.9162,-0.1368,1.6957,-0.3481
washout_p8,XLE,2008-08-08,first21,rot21,in,0.1272959673498857,DEAD_MONEY,False,20.24800682067871,2008-08-11,,,20.24800682067871,-0.0147990912025646,-0.0147990912025646,0.0359406231492775,0.0380553980595126,-0.0147990912025646,0.0763917927140023,-0.0734318614342959,-0.1085272340147743,0.0763917927140023,-0.2951268709517249,-0.4222443894173837,0.0763917927140023,0.2823,-0.1163,0.6001,-0.1163,0.6001,-0.8526,0.6001,-3.317,-0.5769,True,-0.019955,-0.017361,,,2008-08-12,0.035941,0.2823,,0.6091269841269841,0.0,,,,,True,DEAD_MONEY,35.474998474121094,2008-08-11,,,HL dead-money; ret@read=-0.073,0.6599,-0.8526,0.6599,-0.8526
washout_p8,XLE,2008-08-08,first21,pos63,in,0.1272959673498857,STOPPED,False,20.24800682067871,2008-08-11,34.0,,20.24800682067871,-0.0147990912025646,-0.0147990912025646,0.0359406231492775,0.0380553980595126,-0.0147990912025646,0.0763917927140023,-0.0734318614342959,-0.1085272340147743,0.0763917927140023,-0.2951268709517249,-0.4222443894173837,0.0763917927140023,0.2823,-0.1163,0.6001,-0.1163,0.6001,-0.8526,0.6001,-3.317,,,-0.019955,-0.017361,,,2008-08-12,0.035941,0.2823,,0.6091269841269841,0.0,-1.0,False,,,True,STOPPED,35.474998474121094,2008-08-11,25.0,,HL-stop at bar +25,0.6599,-0.8526,0.7917,-3.5553
washout_p8,XLE,2008-09-26,first21,rot21,in,0.1785980254549711,STOPPED,False,17.07806396484375,2008-09-29,8.0,,17.07806396484375,-0.0797993684039355,-0.0797993684039355,0.0611903919487359,-0.1525567176661055,-0.2724227659601081,0.0611903919487359,-0.2105620458923471,-0.3150043489798325,0.0611903919487359,-0.2223070835432995,-0.3300924833903369,0.0611903919487359,0.3426,-0.4468,0.3426,-1.5253,0.3426,-1.7638,0.3426,-1.8482,-1.0,False,-0.052365,-0.008943,,,2008-09-30,0.043755,0.245,,0.992063492063492,0.0,,,,,True,STOPPED,29.825000762939453,2008-09-29,8.0,,HL-stop at bar +8,0.964,-1.9534,0.964,-1.9534
washout_p8,XLE,2008-09-26,first21,pos63,in,0.1785980254549711,STOPPED,False,17.07806396484375,2008-09-29,8.0,,17.07806396484375,-0.0797993684039355,-0.0797993684039355,0.0611903919487359,-0.1525567176661055,-0.2724227659601081,0.0611903919487359,-0.2105620458923471,-0.3150043489798325,0.0611903919487359,-0.2223070835432995,-0.3300924833903369,0.0611903919487359,0.3426,-0.4468,0.3426,-1.5253,0.3426,-1.7638,0.3426,-1.8482,,,-0.052365,-0.008943,,,2008-09-30,0.043755,0.245,,0.992063492063492,0.0,-1.0,False,,,True,STOPPED,29.825000762939453,2008-09-29,8.0,,HL-stop at bar +8,0.964,-1.9534,0.964,-1.9534
washout_p8,XLE,2009-07-24,first21,rot21,in,0.0809671450211894,DEAD_MONEY,False,14.93276309967041,2009-07-27,,,14.93276309967041,0.0109032766797225,-0.037383438400111,0.0109032766797225,-0.0060359032495372,-0.037383438400111,0.0109032766797225,0.0165499893122662,-0.0445870412297453,0.0323209587449644,0.1401680800212694,-0.0445870412297453,0.1687205189225258,0.1347,-0.4617,0.1347,-0.4617,0.3992,-0.5507,2.0838,-0.5507,0.2044,True,-0.032357,0.036001,,,2009-07-31,0.010903,0.1347,,0.2956349206349206,1.0,,,,,True,DEAD_MONEY,25.68000030517578,2009-07-27,,,HL dead-money; ret@read=+0.017,0.505,-0.63,0.505,-0.63
washout_p8,XLE,2009-07-24,first21,pos63,in,0.0809671450211894,CLEAN_LIFTOFF,False,14.93276309967041,2009-07-27,,59.0,14.93276309967041,0.0109032766797225,-0.037383438400111,0.0109032766797225,-0.0060359032495372,-0.037383438400111,0.0109032766797225,0.0165499893122662,-0.0445870412297453,0.0323209587449644,0.1401680800212694,-0.0445870412297453,0.1687205189225258,0.1347,-0.4617,0.1347,-0.4617,0.3992,-0.5507,2.0838,-0.5507,,,-0.032357,0.036001,,,2009-07-31,0.010903,0.1347,,0.2956349206349206,1.0,1.7312,True,,,True,CLEAN_LIFTOFF,25.68000030517578,2009-07-27,,59.0,HL-liftoff at bar +59,0.505,-0.63,2.2124,-0.63
washout_p8,XLE,2010-02-19,first21,rot21,in,0.0761425469478631,DEAD_MONEY,False,16.61054229736328,2010-02-22,,,16.61054229736328,0.0015908215087703,-0.0166165865246601,0.0015908215087703,0.0263390390400044,-0.0166165865246601,0.0279299753763704,0.0173378186523189,-0.0166165865246601,0.0440162880647738,-0.0585857282159419,-0.0747283064261656,0.1014211292880642,0.0209,-0.2182,0.3668,-0.2182,0.5781,-0.2182,1.332,-0.9814,0.2277,True,-0.043237,-0.044185,,,2010-02-25,-0.007601,-0.0998,,0.0932539682539682,1.0,,,,,True,DEAD_MONEY,28.28499984741211,2010-02-22,,,HL dead-money; ret@read=+0.014,0.6617,-0.4295,0.6617,-0.4295
washout_p8,XLE,2010-02-19,first21,pos63,in,0.0761425469478631,CUSHIONED,False,16.61054229736328,2010-02-22,,,16.61054229736328,0.0015908215087703,-0.0166165865246601,0.0015908215087703,0.0263390390400044,-0.0166165865246601,0.0279299753763704,0.0173378186523189,-0.0166165865246601,0.0440162880647738,-0.0585857282159419,-0.0747283064261656,0.1014211292880642,0.0209,-0.2182,0.3668,-0.2182,0.5781,-0.2182,1.332,-0.9814,,,-0.043237,-0.044185,,,2010-02-25,-0.007601,-0.0998,,0.0932539682539682,1.0,-0.7694,True,,,True,STOPPED,28.28499984741211,2010-02-22,62.0,,HL-stop at bar +62,0.6617,-0.4295,1.3303,-1.2908
washout_p8,XLE,2010-06-11,first21,rot21,in,0.1269431537467479,DEAD_MONEY,False,15.923224449157717,2010-06-14,,,15.923224449157717,0.0315136915288285,0.0,0.0337441906971978,-0.0374518071253673,-0.0374518071253673,0.0337441906971978,-0.0138443433560058,-0.0820658032590969,0.0337441906971978,0.021661571551427,-0.0820658032590969,0.0467566935787533,0.2658,0.0,0.2658,-0.295,0.2658,-0.6465,0.3683,-0.6465,-0.1091,True,-0.019887,-0.012548,,,2010-06-24,-0.024254,-0.1911,,0.5555555555555556,0.0,,,,,True,DEAD_MONEY,27.020000457763672,2010-06-14,,,HL dead-money; ret@read=-0.018,0.3878,-0.7988,0.3878,-0.7988
washout_p8,XLE,2010-06-11,first21,pos63,in,0.1269431537467479,DEAD_MONEY,False,15.923224449157717,2010-06-14,,,15.923224449157717,0.0315136915288285,0.0,0.0337441906971978,-0.0374518071253673,-0.0374518071253673,0.0337441906971978,-0.0138443433560058,-0.0820658032590969,0.0337441906971978,0.021661571551427,-0.0820658032590969,0.0467566935787533,0.2658,0.0,0.2658,-0.295,0.2658,-0.6465,0.3683,-0.6465,,,-0.019887,-0.012548,,,2010-06-24,-0.024254,-0.1911,,0.5555555555555556,0.0,0.1706,True,,,True,DEAD_MONEY,27.020000457763672,2010-06-14,,,HL dead-money; ret@read=+0.017,0.3878,-0.7988,0.3878,-0.7988
washout_p8,XLE,2010-07-23,first21,rot21,in,0.0759348515344137,DEAD_MONEY,False,16.057979583740234,2010-07-26,,,16.057979583740234,0.0270967855350143,-0.0075577211846624,0.0270967855350143,0.0298618387966465,-0.0075577211846624,0.0379725349999751,-0.0525343490668613,-0.0525343490668613,0.0379725349999751,0.0981136015344328,-0.0639628953821864,0.0994094789812478,0.3568,-0.0995,0.5001,-0.0995,0.5001,-0.6918,1.3091,-0.8423,-0.6918,True,0.001517,0.03157,,,2010-08-12,-0.01659,-0.2185,,0.2956349206349206,0.0,,,,,True,DEAD_MONEY,27.125,2010-07-26,,,HL dead-money; ret@read=-0.053,0.5001,-0.7355,0.5001,-0.7355
washout_p8,XLE,2010-07-23,first21,pos63,in,0.0759348515344137,CUSHIONED,False,16.057979583740234,2010-07-26,,,16.057979583740234,0.0270967855350143,-0.0075577211846624,0.0270967855350143,0.0298618387966465,-0.0075577211846624,0.0379725349999751,-0.0525343490668613,-0.0525343490668613,0.0379725349999751,0.0981136015344328,-0.0639628953821864,0.0994094789812478,0.3568,-0.0995,0.5001,-0.0995,0.5001,-0.6918,1.3091,-0.8423,,,0.001517,0.03157,,,2010-08-12,-0.01659,-0.2185,,0.2956349206349206,0.0,1.2921,True,,,True,CUSHIONED,27.125,2010-07-26,,,HL-cushioned at bar +53; ret@read=+0.093,0.5001,-0.7355,1.3497,-0.9516
washout_p8,XLE,2011-05-27,first21,rot21,in,0.0660136478348345,STOPPED,False,23.10899543762207,2011-05-31,13.0,,23.10899543762207,-0.0460374409581431,-0.0460374409581431,0.0,-0.0440924550476325,-0.0640637833223792,0.0,-0.0335383581512654,-0.0767527839132621,0.0,-0.1184051132041226,-0.1893440688742085,0.0377906676827528,0.0,-0.6974,0.0,-0.9705,0.0,-1.1627,0.5725,-2.8683,-1.0,False,-0.007356,-0.022494,,,2011-06-07,-0.043184,-0.6542,,0.0456349206349206,1.0,,,,,True,STOPPED,38.55500030517578,2011-05-31,9.0,,HL-stop at bar +9,0.0275,-1.3084,0.0275,-1.3084
washout_p8,XLE,2011-05-27,first21,pos63,in,0.0660136478348345,STOPPED,False,23.10899543762207,2011-05-31,13.0,,23.10899543762207,-0.0460374409581431,-0.0460374409581431,0.0,-0.0440924550476325,-0.0640637833223792,0.0,-0.0335383581512654,-0.0767527839132621,0.0,-0.1184051132041226,-0.1893440688742085,0.0377906676827528,0.0,-0.6974,0.0,-0.9705,0.0,-1.1627,0.5725,-2.8683,,,-0.007356,-0.022494,,,2011-06-07,-0.043184,-0.6542,,0.0456349206349206,1.0,-1.0,False,,,True,STOPPED,38.55500030517578,2011-05-31,9.0,,HL-stop at bar +9,0.0275,-1.3084,0.5619,-3.1452
washout_p8,XLE,2011-07-01,first21,rot21,in,0.0678329091693989,DEAD_MONEY,False,23.019756317138672,2011-07-05,,,23.019756317138672,-0.0227359689491624,-0.0227359689491624,0.0131978819754641,0.0192080823386762,-0.0227359689491624,0.0192080823386762,-0.035802771103644,-0.035802771103644,0.041813800037153,-0.2585661325868246,-0.2585661325868246,0.041813800037153,0.1946,-0.3352,0.2832,-0.3352,0.6164,-0.5278,0.6164,-3.8118,-0.5278,True,0.021294,-0.084354,,,2011-07-14,0.004312,0.0636,,0.0357142857142857,1.0,,,,,True,DEAD_MONEY,38.26499938964844,2011-07-05,,,HL dead-money; ret@read=-0.036,0.6627,-0.863,0.6627,-0.863
