sample,year,phase,horizon,asset,return,excess_spy
pre_modern_1999_2012,2004,election,jul_dec,DEF,0.06288369731519716,-0.005026671551787265
pre_modern_1999_2012,2004,election,jul_dec,XLV,-0.006112136818579361,-0.07402250568556379
pre_modern_1999_2012,2004,election,jul_dec,XLP,0.007939749339451296,-0.05997061952753313
pre_modern_1999_2012,2004,election,jul_dec,XLU,0.1932150030766273,0.12530463420964288
pre_modern_1999_2012,2004,election,jul_dec,XLK,0.04004588171002066,-0.02786448715696377
pre_modern_1999_2012,2004,election,q2,SPY,0.01634056227437397,0.0
pre_modern_1999_2012,2004,election,q2,QQQ,0.05301335002909413,0.03667278775472016
pre_modern_1999_2012,2004,election,q2,DEF,0.007877582409122397,-0.008462979865251574
pre_modern_1999_2012,2004,election,q2,XLV,0.02389265261756246,0.007552090343188489
pre_modern_1999_2012,2004,election,q2,XLP,0.012957528017123465,-0.0033830342572505057
pre_modern_1999_2012,2004,election,q2,XLU,-0.014473179414755122,-0.030813741689129093
pre_modern_1999_2012,2004,election,q2,XLK,0.02678550855694084,0.01044494628256687
pre_modern_1999_2012,2005,post_election,full_year,SPY,0.048283269110712235,0.0
pre_modern_1999_2012,2005,post_election,full_year,QQQ,0.015654367009831915,-0.03262890210088032
pre_modern_1999_2012,2005,post_election,full_year,DEF,0.08628853135578707,0.03800526224507483
pre_modern_1999_2012,2005,post_election,full_year,XLV,0.06416057143953813,0.015877302328825893
pre_modern_1999_2012,2005,post_election,full_year,XLP,0.028417653267138743,-0.019865615843573492
pre_modern_1999_2012,2005,post_election,full_year,XLU,0.16385643683250217,0.11557316772178994
pre_modern_1999_2012,2005,post_election,full_year,XLK,-0.0031650237288350924,-0.05144829283954733
pre_modern_1999_2012,2005,post_election,apr_oct,SPY,0.026858341087561355,0.0
pre_modern_1999_2012,2005,post_election,apr_oct,QQQ,0.06387582837120731,0.037017487283645956
pre_modern_1999_2012,2005,post_election,apr_oct,DEF,0.046194557483310916,0.01933621639574956
pre_modern_1999_2012,2005,post_election,apr_oct,XLV,0.023937155889701467,-0.002921185197859888
pre_modern_1999_2012,2005,post_election,apr_oct,XLP,0.01642066752506799,-0.010437673562493366
pre_modern_1999_2012,2005,post_election,apr_oct,XLU,0.09591652322477073,0.06905818213720938
pre_modern_1999_2012,2005,post_election,apr_oct,XLK,0.04396723403965619,0.017108892952094834
pre_modern_1999_2012,2005,post_election,jul_dec,SPY,0.05473132406665515,0.0
pre_modern_1999_2012,2005,post_election,jul_dec,QQQ,0.1013460372619952,0.04661471319534005
pre_modern_1999_2012,2005,post_election,jul_dec,DEF,0.025772657121932552,-0.0289586669447226
pre_modern_1999_2012,2005,post_election,jul_dec,XLV,0.028698504420964,-0.026032819645691152
pre_modern_1999_2012,2005,post_election,jul_dec,XLP,0.03403461810003394,-0.02069670596662121
pre_modern_1999_2012,2005,post_election,jul_dec,XLU,0.011044530621971305,-0.04368679344468385
pre_modern_1999_2012,2005,post_election,jul_dec,XLK,0.05638449025904113,0.0016531661923859797
pre_modern_1999_2012,2005,post_election,q2,SPY,0.014420149926819281,0.0
pre_modern_1999_2012,2005,post_election,q2,QQQ,0.006671475135579419,-0.007748674791239862
pre_modern_1999_2012,2005,post_election,q2,DEF,0.04194925188196841,0.027529101955149127
pre_modern_1999_2012,2005,post_election,q2,XLV,0.04234957387538829,0.02792942394856901
pre_modern_1999_2012,2005,post_election,q2,XLP,-0.00696626345599094,-0.02138641338281022
pre_modern_1999_2012,2005,post_election,q2,XLU,0.09151990938438503,0.07709975945756575
pre_modern_1999_2012,2005,post_election,q2,XLK,0.018405069181568035,0.003984919254748753
pre_modern_1999_2012,2006,midterm,full_year,SPY,0.15845171996353224,0.0
pre_modern_1999_2012,2006,midterm,full_year,QQQ,0.0714402062970243,-0.08701151366650794
pre_modern_1999_2012,2006,midterm,full_year,DEF,0.1420087124230891,-0.016443007540443144
pre_modern_1999_2012,2006,midterm,full_year,XLV,0.07051431686432297,-0.08793740309920928
pre_modern_1999_2012,2006,midterm,full_year,XLP,0.14489908541908547,-0.013552634544446773
pre_modern_1999_2012,2006,midterm,full_year,XLU,0.20892756136164237,0.05047584139811012
pre_modern_1999_2012,2006,midterm,full_year,XLK,0.12157262387888079,-0.03687909608465145
pre_modern_1999_2012,2006,midterm,apr_oct,SPY,0.07069029063190668,0.0
pre_modern_1999_2012,2006,midterm,apr_oct,QQQ,0.016770559369971183,-0.0539197312619355
pre_modern_1999_2012,2006,midterm,apr_oct,DEF,0.11137409059209968,0.040683799960193
pre_modern_1999_2012,2006,midterm,apr_oct,XLV,0.04865340519926842,-0.022036885432638265
pre_modern_1999_2012,2006,midterm,apr_oct,XLP,0.1058626469104238,0.035172356278517114
pre_modern_1999_2012,2006,midterm,apr_oct,XLU,0.18004659679001267,0.10935630615810599
pre_modern_1999_2012,2006,midterm,apr_oct,XLK,0.03507169202742322,-0.035618598604483465
pre_modern_1999_2012,2006,midterm,jul_dec,SPY,0.12378470312486778,0.0
pre_modern_1999_2012,2006,midterm,jul_dec,QQQ,0.11522994665929476,-0.008554756465573021
pre_modern_1999_2012,2006,midterm,jul_dec,DEF,0.12146470316919866,-0.0023199999556691164
pre_modern_1999_2012,2006,midterm,jul_dec,XLV,0.11515974206327573,-0.008624961061592051
pre_modern_1999_2012,2006,midterm,jul_dec,XLP,0.09069976686493031,-0.03308493625993747
pre_modern_1999_2012,2006,midterm,jul_dec,XLU,0.1567875280622344,0.033002824937366615
pre_modern_1999_2012,2006,midterm,jul_dec,XLK,0.15301834058130015,0.02923363745643237
pre_modern_1999_2012,2006,midterm,q2,SPY,-0.015307795542938374,0.0
pre_modern_1999_2012,2006,midterm,q2,QQQ,-0.07474127329476266,-0.05943347775182428
pre_modern_1999_2012,2006,midterm,q2,DEF,0.011354380664080788,0.02666217620701916
pre_modern_1999_2012,2006,midterm,q2,XLV,-0.05095040591111,-0.03564261036817162
pre_modern_1999_2012,2006,midterm,q2,XLP,0.03048721629687945,0.04579501183981782
pre_modern_1999_2012,2006,midterm,q2,XLU,0.056125054033276056,0.07143284957621443
pre_modern_1999_2012,2006,midterm,q2,XLK,-0.08175268243565981,-0.06644488689272143
pre_modern_1999_2012,2007,pre_election,full_year,SPY,0.05146227002208148,0.0
pre_modern_1999_2012,2007,pre_election,full_year,QQQ,0.1902805599345716,0.13881828991249012
pre_modern_1999_2012,2007,pre_election,full_year,DEF,0.12917711285709998,0.0777148428350185
pre_modern_1999_2012,2007,pre_election,full_year,XLV,0.07159565447842864,0.02013338445634716
pre_modern_1999_2012,2007,pre_election,full_year,XLP,0.1268626544939686,0.07540038447188713
pre_modern_1999_2012,2007,pre_election,full_year,XLU,0.18420581623810195,0.13274354621602047
pre_modern_1999_2012,2007,pre_election,full_year,XLK,0.15457015470039526,0.10310788467831378
pre_modern_1999_2012,2007,pre_election,apr_oct,SPY,0.09896724731782891,0.0
pre_modern_1999_2012,2007,pre_election,apr_oct,QQQ,0.2658319802948299,0.166864732977001
pre_modern_1999_2012,2007,pre_election,apr_oct,DEF,0.08238365929107605,-0.01658358802675286
pre_modern_1999_2012,2007,pre_election,apr_oct,XLV,0.07965480841455697,-0.019312438903271945
pre_modern_1999_2012,2007,pre_election,apr_oct,XLP,0.07858393502953187,-0.02038331228829704
pre_modern_1999_2012,2007,pre_election,apr_oct,XLU,0.08426117649203935,-0.014706070825789563
pre_modern_1999_2012,2007,pre_election,apr_oct,XLK,0.22112921733545488,0.12216197001762596
pre_modern_1999_2012,2007,pre_election,jul_dec,SPY,-0.01825920469358433,0.0
pre_modern_1999_2012,2007,pre_election,jul_dec,QQQ,0.07773203371031356,0.0959912384038979
pre_modern_1999_2012,2007,pre_election,jul_dec,DEF,0.056992402712520596,0.07525160740610493
pre_modern_1999_2012,2007,pre_election,jul_dec,XLV,0.0071462468517691224,0.025405451545353452
pre_modern_1999_2012,2007,pre_election,jul_dec,XLP,0.07611895052854956,0.09437815522213389
pre_modern_1999_2012,2007,pre_election,jul_dec,XLU,0.08523108952258074,0.10349029421616507
pre_modern_1999_2012,2007,pre_election,jul_dec,XLK,0.04829887601589555,0.06655808070947988
pre_modern_1999_2012,2007,pre_election,q2,SPY,0.06393164378886018,0.0
pre_modern_1999_2012,2007,pre_election,q2,QQQ,0.09435418854354105,0.03042254475468087
pre_modern_1999_2012,2007,pre_election,q2,DEF,0.027074123314483778,-0.036857520474376404
pre_modern_1999_2012,2007,pre_election,q2,XLV,0.054988394885444825,-0.008943248903415357
pre_modern_1999_2012,2007,pre_election,q2,XLP,0.021262541339801322,-0.04266910244905886
pre_modern_1999_2012,2007,pre_election,q2,XLU,0.0038735820014397238,-0.06005806178742046
pre_modern_1999_2012,2007,pre_election,q2,XLK,0.09854094716890982,0.03460930338004964
pre_modern_1999_2012,2008,election,full_year,SPY,-0.3679497552863934,0.0
pre_modern_1999_2012,2008,election,full_year,QQQ,-0.41727148632366917,-0.04932173103727577
pre_modern_1999_2012,2008,election,full_year,DEF,-0.21921521204028693,0.14873454324610647
pre_modern_1999_2012,2008,election,full_year,XLV,-0.23310091866124227,0.13484883662515113
pre_modern_1999_2012,2008,election,full_year,XLP,-0.15023605061998446,0.21771370466640894
pre_modern_1999_2012,2008,election,full_year,XLU,-0.2891019532297372,0.0788478020566562
pre_modern_1999_2012,2008,election,full_year,XLK,-0.4150721906497008,-0.0471224353633074
pre_modern_1999_2012,2008,election,apr_oct,SPY,-0.2583344671812846,0.0
pre_modern_1999_2012,2008,election,apr_oct,QQQ,-0.24668060678013382,0.011653860401150795
pre_modern_1999_2012,2008,election,apr_oct,DEF,-0.15927940363044746,0.09905506355083715
pre_modern_1999_2012,2008,election,apr_oct,XLV,-0.13873150992948913,0.11960295725179548
pre_modern_1999_2012,2008,election,apr_oct,XLP,-0.12456149327827881,0.1337729739030058
pre_modern_1999_2012,2008,election,apr_oct,XLU,-0.22556769866260817,0.03276676851867644
pre_modern_1999_2012,2008,election,apr_oct,XLK,-0.25201847662805665,0.006315990553227957
pre_modern_1999_2012,2008,election,jul_dec,SPY,-0.28505145811209165,0.0
pre_modern_1999_2012,2008,election,jul_dec,QQQ,-0.3401979714781769,-0.055146513366085226
pre_modern_1999_2012,2008,election,jul_dec,DEF,-0.16055373101993997,0.12449772709215168
pre_modern_1999_2012,2008,election,jul_dec,XLV,-0.12252126094101956,0.1625301971710721
pre_modern_1999_2012,2008,election,jul_dec,XLP,-0.09391648353777904,0.1911349745743126
pre_modern_1999_2012,2008,election,jul_dec,XLU,-0.27132935739482467,0.013722100717266983
pre_modern_1999_2012,2008,election,jul_dec,XLK,-0.32144940755027185,-0.0363979494381802
pre_modern_1999_2012,2008,election,q2,SPY,-0.025383452071179757,0.0
pre_modern_1999_2012,2008,election,q2,QQQ,0.03388647768446518,0.059269929755644934
pre_modern_1999_2012,2008,election,q2,DEF,0.009815462123843322,0.03519891419502308
pre_modern_1999_2012,2008,election,q2,XLV,-0.014349727330760231,0.011033724740419526
pre_modern_1999_2012,2008,election,q2,XLP,-0.03567031168919288,-0.010286859618013122
pre_modern_1999_2012,2008,election,q2,XLU,0.08069914406544787,0.10608259613662763
pre_modern_1999_2012,2008,election,q2,XLK,0.025686521151591757,0.051069973222771514
pre_modern_1999_2012,2009,post_election,full_year,SPY,0.26351771767925025,0.0
pre_modern_1999_2012,2009,post_election,full_year,QQQ,0.5468413529254295,0.2833236352461792
pre_modern_1999_2012,2009,post_election,full_year,DEF,0.1560635050111574,-0.10745421266809285
pre_modern_1999_2012,2009,post_election,full_year,XLV,0.1951874928383872,-0.06833022484086304
pre_modern_1999_2012,2009,post_election,full_year,XLP,0.14277703041528422,-0.12074068726396603
pre_modern_1999_2012,2009,post_election,full_year,XLU,0.11705740173466728,-0.14646031594458297
pre_modern_1999_2012,2009,post_election,full_year,XLK,0.5132492229326417,0.2497315052533915
pre_modern_1999_2012,2009,post_election,apr_oct,SPY,0.3159085278148088,0.0
pre_modern_1999_2012,2009,post_election,apr_oct,QQQ,0.3538936544697562,0.037985126654947354
pre_modern_1999_2012,2009,post_election,apr_oct,DEF,0.18417214969492468,-0.13173637811988415
pre_modern_1999_2012,2009,post_election,apr_oct,XLV,0.170388867406986,-0.14551966040782283
pre_modern_1999_2012,2009,post_election,apr_oct,XLP,0.24234807940132463,-0.07356044841348419
pre_modern_1999_2012,2009,post_election,apr_oct,XLU,0.1354248115274299,-0.18048371628737891
pre_modern_1999_2012,2009,post_election,apr_oct,XLK,0.3303488614672345,0.014440333652425696
pre_modern_1999_2012,2009,post_election,jul_dec,SPY,0.2242918447435469,0.0
pre_modern_1999_2012,2009,post_election,jul_dec,QQQ,0.2608772199172764,0.036585375173729506
pre_modern_1999_2012,2009,post_election,jul_dec,DEF,0.16771824818735515,-0.05657359655619176
pre_modern_1999_2012,2009,post_election,jul_dec,XLV,0.19266402508193203,-0.031627819661614875
pre_modern_1999_2012,2009,post_election,jul_dec,XLP,0.17057261833490234,-0.05371922640864457
pre_modern_1999_2012,2009,post_election,jul_dec,XLU,0.1370491153862965,-0.08724272935725041
pre_modern_1999_2012,2009,post_election,jul_dec,XLK,0.2684064353864186,0.04411459064287171
pre_modern_1999_2012,2009,post_election,q2,SPY,0.16284494794533821,0.0
pre_modern_1999_2012,2009,post_election,q2,QQQ,0.20134364327600296,0.038498695330664745
pre_modern_1999_2012,2009,post_election,q2,DEF,0.09936743738378206,-0.06347751056155615
pre_modern_1999_2012,2009,post_election,q2,XLV,0.09220204820370359,-0.07064289974163462
pre_modern_1999_2012,2009,post_election,q2,XLP,0.09791400218107826,-0.06493094576425995
pre_modern_1999_2012,2009,post_election,q2,XLU,0.10403090586363839,-0.058814042081699824
pre_modern_1999_2012,2009,post_election,q2,XLK,0.17108832030759613,0.008243372362257917
pre_modern_1999_2012,2010,midterm,full_year,SPY,0.1505614792539205,0.0
pre_modern_1999_2012,2010,midterm,full_year,QQQ,0.20143729597455096,0.05087581672063046
pre_modern_1999_2012,2010,midterm,full_year,DEF,0.07530858547600272,-0.07525289377791777
pre_modern_1999_2012,2010,midterm,full_year,XLV,0.03299281683184141,-0.11756866242207908
pre_modern_1999_2012,2010,midterm,full_year,XLP,0.1377992812159774,-0.012762198037943095
pre_modern_1999_2012,2010,midterm,full_year,XLU,0.05308622580138378,-0.09747525345253671
pre_modern_1999_2012,2010,midterm,full_year,XLK,0.1139461507011792,-0.0366153285527413
pre_modern_1999_2012,2010,midterm,apr_oct,SPY,0.0230008773084025,0.0
pre_modern_1999_2012,2010,midterm,apr_oct,QQQ,0.09020693482681996,0.06720605751841746
pre_modern_1999_2012,2010,midterm,apr_oct,DEF,0.038972214299523245,0.015971336991120744
pre_modern_1999_2012,2010,midterm,apr_oct,XLV,-0.019933534093018013,-0.042934411401420514
pre_modern_1999_2012,2010,midterm,apr_oct,XLP,0.04486524362646582,0.021864366318063322
pre_modern_1999_2012,2010,midterm,apr_oct,XLU,0.09182062529741053,0.06881974798900803
pre_modern_1999_2012,2010,midterm,apr_oct,XLK,0.06166543763349264,0.038664560325090136
pre_modern_1999_2012,2010,midterm,jul_dec,SPY,0.23123502579120658,0.0
pre_modern_1999_2012,2010,midterm,jul_dec,QQQ,0.280630975877614,0.0493959500864074
pre_modern_1999_2012,2010,midterm,jul_dec,DEF,0.1439636555200663,-0.08727137027114029
pre_modern_1999_2012,2010,midterm,jul_dec,XLV,0.12858982809521047,-0.10264519769599612
pre_modern_1999_2012,2010,midterm,jul_dec,XLP,0.1677186813407936,-0.06351634445041299
pre_modern_1999_2012,2010,midterm,jul_dec,XLU,0.13377718385722082,-0.09745784193398577
pre_modern_1999_2012,2010,midterm,jul_dec,XLK,0.24372345251041727,0.012488426719210688
pre_modern_1999_2012,2010,midterm,q2,SPY,-0.11358027927361503,0.0
pre_modern_1999_2012,2010,midterm,q2,QQQ,-0.10973647235096962,0.0038438069226454097
pre_modern_1999_2012,2010,midterm,q2,DEF,-0.07861394836192237,0.034966330911692656
pre_modern_1999_2012,2010,midterm,q2,XLV,-0.11785448613682126,-0.004274206863206231
pre_modern_1999_2012,2010,midterm,q2,XLP,-0.08045211235103367,0.03312816692258136
pre_modern_1999_2012,2010,midterm,q2,XLU,-0.03715160546759311,0.07642867380602192
pre_modern_1999_2012,2010,midterm,q2,XLK,-0.11375922208837075,-0.0001789428147557226
pre_modern_1999_2012,2011,pre_election,full_year,SPY,0.018949825342009508,0.0
pre_modern_1999_2012,2011,pre_election,full_year,QQQ,0.03475783393774301,0.015808008595733503
pre_modern_1999_2012,2011,pre_election,full_year,DEF,0.1550776452390159,0.1361278198970064
pre_modern_1999_2012,2011,pre_election,full_year,XLV,0.12396830467809972,0.10501847933609021
pre_modern_1999_2012,2011,pre_election,full_year,XLP,0.14086771923974029,0.12191789389773078
pre_modern_1999_2012,2011,pre_election,full_year,XLU,0.1964010420846758,0.17745121674266628
pre_modern_1999_2012,2011,pre_election,full_year,XLK,0.026138388268744484,0.007188562926734976
pre_modern_1999_2012,2011,pre_election,apr_oct,SPY,-0.04385952396150539,0.0
pre_modern_1999_2012,2011,pre_election,apr_oct,QQQ,0.013192552202899055,0.05705207616440444
pre_modern_1999_2012,2011,pre_election,apr_oct,DEF,0.06449410944143841,0.1083536334029438
pre_modern_1999_2012,2011,pre_election,apr_oct,XLV,0.024047462362235095,0.06790698632374048
pre_modern_1999_2012,2011,pre_election,apr_oct,XLP,0.05217534111436528,0.09603486507587067
pre_modern_1999_2012,2011,pre_election,apr_oct,XLU,0.11592917362266308,0.15978869758416847
pre_modern_1999_2012,2011,pre_election,apr_oct,XLK,0.005890701289559264,0.04975022525106465
pre_modern_1999_2012,2011,pre_election,jul_dec,SPY,-0.038043816517161266,0.0
pre_modern_1999_2012,2011,pre_election,jul_dec,QQQ,-0.015817732966271536,0.02222608355088973
pre_modern_1999_2012,2011,pre_election,jul_dec,DEF,0.047440561185092545,0.08548437770225381
pre_modern_1999_2012,2011,pre_election,jul_dec,XLV,-0.012874732604696959,0.025169083912464307
pre_modern_1999_2012,2011,pre_election,jul_dec,XLP,0.057254394918906604,0.09529821143606787
pre_modern_1999_2012,2011,pre_election,jul_dec,XLU,0.09780261252700506,0.13584642904416633
pre_modern_1999_2012,2011,pre_election,jul_dec,XLK,-0.001610467062487575,0.03643334945467369
pre_modern_1999_2012,2011,pre_election,q2,SPY,0.00025825782977806355,0.0
pre_modern_1999_2012,2011,pre_election,q2,QQQ,-0.004389314725526283,-0.004647572555304347
pre_modern_1999_2012,2011,pre_election,q2,DEF,0.06376017839811321,0.06350192056833515
pre_modern_1999_2012,2011,pre_election,q2,XLV,0.07834792301726368,0.07808966518748561
pre_modern_1999_2012,2011,pre_election,q2,XLP,0.05110308959694776,0.050844831767169696
pre_modern_1999_2012,2011,pre_election,q2,XLU,0.061226157794312064,0.060967899964534
pre_modern_1999_2012,2011,pre_election,q2,XLK,-0.009864747149536113,-0.010123004979314176
pre_modern_1999_2012,2012,election,full_year,SPY,0.15990347510989156,0.0
pre_modern_1999_2012,2012,election,full_year,QQQ,0.18112551979682734,0.02122204468693578
pre_modern_1999_2012,2012,election,full_year,DEF,0.09640593912056472,-0.06349753598932684
pre_modern_1999_2012,2012,election,full_year,XLV,0.17371838329688583,0.013814908186994268
pre_modern_1999_2012,2012,election,full_year,XLP,0.10725931825271728,-0.052644156857174274
pre_modern_1999_2012,2012,election,full_year,XLU,0.010370244183417698,-0.14953323092647386
pre_modern_1999_2012,2012,election,full_year,XLK,0.15296274730185377,-0.006940727808037783
pre_modern_1999_2012,2012,election,apr_oct,SPY,0.014422746619416671,0.0
pre_modern_1999_2012,2012,election,apr_oct,QQQ,-0.03353136110610255,-0.047954107725519224
pre_modern_1999_2012,2012,election,apr_oct,DEF,0.06811938998994482,0.05369664337052815
pre_modern_1999_2012,2012,election,apr_oct,XLV,0.07539968207946668,0.06097693546005001
pre_modern_1999_2012,2012,election,apr_oct,XLP,0.05296962402862415,0.03854687740920748
pre_modern_1999_2012,2012,election,apr_oct,XLU,0.07412904590487801,0.05970629928546134
pre_modern_1999_2012,2012,election,apr_oct,XLK,-0.035085367989088456,-0.04950811460850513
pre_modern_1999_2012,2012,election,jul_dec,SPY,0.059409614928942034,0.0
pre_modern_1999_2012,2012,election,jul_dec,QQQ,0.0236832930001325,-0.035726321928809535
pre_modern_1999_2012,2012,election,jul_dec,DEF,0.015591940023121698,-0.043817674905820336
pre_modern_1999_2012,2012,election,jul_dec,XLV,0.06010681406841112,0.0006971991394690846
pre_modern_1999_2012,2012,election,jul_dec,XLP,0.022165372224921542,-0.03724424270402049
pre_modern_1999_2012,2012,election,jul_dec,XLU,-0.03520503652088869,-0.09461465144983072
pre_modern_1999_2012,2012,election,jul_dec,XLK,0.014125983739269321,-0.04528363118967271
pre_modern_1999_2012,2012,election,q2,SPY,-0.028441169593753757,0.0
pre_modern_1999_2012,2012,election,q2,QQQ,-0.048001916817369095,-0.019560747223615338
pre_modern_1999_2012,2012,election,q2,DEF,0.03634628069874002,0.06478745029249378
pre_modern_1999_2012,2012,election,q2,XLV,0.01608276037953238,0.044523929973286136
pre_modern_1999_2012,2012,election,q2,XLP,0.027271361477282152,0.05571253107103591
pre_modern_1999_2012,2012,election,q2,XLU,0.06547559918362933,0.09391676877738309
pre_modern_1999_2012,2012,election,q2,XLK,-0.043714959015802135,-0.015273789422048378
