month,node_id,symbol,value,era,in_universe,stamp_session
2024-05,co:us:TOST,TOST,0.3770755997415158,reconstruction,True,2024-05-31
2024-05,co:us:UPST,UPST,0.6422217809165532,reconstruction,True,2024-05-31
2024-05,co:us:V,V,0.4832520286130341,reconstruction,True,2024-05-31
2024-05,co:us:WU,WU,0.4167491640269503,reconstruction,True,2024-05-31
2024-05,co:us:XYZ,XYZ,0.7538959684882339,reconstruction,True,2024-05-31
2024-06,co:us:AFRM,AFRM,0.6122481368624559,reconstruction,True,2024-06-28
2024-06,co:us:AXP,AXP,0.3177988124645279,reconstruction,True,2024-06-28
2024-06,co:us:COF,COF,0.45771835629067853,reconstruction,True,2024-06-28
2024-06,co:us:FI,FI,0.5651002089940454,reconstruction,True,2024-06-28
2024-06,co:us:FIS,FIS,0.3715169855205923,reconstruction,True,2024-06-28
2024-06,co:us:FLYW,FLYW,0.3397598540560512,reconstruction,True,2024-06-28
2024-06,co:us:FOUR,FOUR,0.39929646874060226,reconstruction,True,2024-06-28
2024-06,co:us:FUTU,FUTU,0.49270698775209976,reconstruction,True,2024-06-28
2024-06,co:us:GPN,GPN,0.44764529049976987,reconstruction,True,2024-06-28
2024-06,co:us:HOOD,HOOD,0.4599212319671757,reconstruction,True,2024-06-28
2024-06,co:us:JKHY,JKHY,0.41052803669289645,reconstruction,True,2024-06-28
2024-06,co:us:MA,MA,0.4593546764875855,reconstruction,True,2024-06-28
2024-06,co:us:MQ,MQ,0.5379605281752543,reconstruction,True,2024-06-28
2024-06,co:us:PYPL,PYPL,0.5513181033244037,reconstruction,True,2024-06-28
2024-06,co:us:SOFI,SOFI,0.6132709034147645,reconstruction,True,2024-06-28
2024-06,co:us:SYF,SYF,0.4955837688291184,reconstruction,True,2024-06-28
2024-06,co:us:TOST,TOST,0.3064702966739376,reconstruction,True,2024-06-28
2024-06,co:us:UPST,UPST,0.5905229741200896,reconstruction,True,2024-06-28
2024-06,co:us:V,V,0.3723803369787252,reconstruction,True,2024-06-28
2024-06,co:us:WU,WU,0.49901608597362884,reconstruction,True,2024-06-28
2024-06,co:us:XYZ,XYZ,0.7276286157635331,reconstruction,True,2024-06-28
2024-07,co:us:AFRM,AFRM,0.6259575833358342,reconstruction,True,2024-07-31
2024-07,co:us:AXP,AXP,0.51688516537178,reconstruction,True,2024-07-31
2024-07,co:us:COF,COF,0.45258461272829276,reconstruction,True,2024-07-31
2024-07,co:us:FI,FI,0.3148447786766974,reconstruction,True,2024-07-31
2024-07,co:us:FIS,FIS,0.34250322751169515,reconstruction,True,2024-07-31
2024-07,co:us:FLYW,FLYW,0.3610987614901786,reconstruction,True,2024-07-31
2024-07,co:us:FOUR,FOUR,0.390534677639956,reconstruction,True,2024-07-31
2024-07,co:us:FUTU,FUTU,0.34315737158645004,reconstruction,True,2024-07-31
2024-07,co:us:GPN,GPN,0.5169002897809913,reconstruction,True,2024-07-31
2024-07,co:us:HOOD,HOOD,0.42626188824736005,reconstruction,True,2024-07-31
2024-07,co:us:JKHY,JKHY,0.36179634817562745,reconstruction,True,2024-07-31
2024-07,co:us:MA,MA,0.4621481054394399,reconstruction,True,2024-07-31
2024-07,co:us:MQ,MQ,0.5104351132943068,reconstruction,True,2024-07-31
2024-07,co:us:PYPL,PYPL,0.47001622518398123,reconstruction,True,2024-07-31
2024-07,co:us:SOFI,SOFI,0.7288409898342213,reconstruction,True,2024-07-31
2024-07,co:us:SYF,SYF,0.5270597881341531,reconstruction,True,2024-07-31
2024-07,co:us:TOST,TOST,0.31990030750545584,reconstruction,True,2024-07-31
2024-07,co:us:UPST,UPST,0.6784043116844299,reconstruction,True,2024-07-31
2024-07,co:us:V,V,0.4712514032666553,reconstruction,True,2024-07-31
2024-07,co:us:WU,WU,0.37714090794750793,reconstruction,True,2024-07-31
2024-07,co:us:XYZ,XYZ,0.6854470049989405,reconstruction,True,2024-07-31
2024-08,co:us:AFRM,AFRM,0.5909172023624782,reconstruction,True,2024-08-30
2024-08,co:us:AXP,AXP,0.581285668350926,reconstruction,True,2024-08-30
2024-08,co:us:COF,COF,0.5894997806614866,reconstruction,True,2024-08-30
2024-08,co:us:FI,FI,0.42878213318552955,reconstruction,True,2024-08-30
2024-08,co:us:FIS,FIS,0.4758181994451969,reconstruction,True,2024-08-30
2024-08,co:us:FLYW,FLYW,0.46535564381513506,reconstruction,True,2024-08-30
2024-08,co:us:FOUR,FOUR,0.6048469422522963,reconstruction,True,2024-08-30
2024-08,co:us:FUTU,FUTU,0.4869788122866537,reconstruction,True,2024-08-30
2024-08,co:us:GPN,GPN,0.762637025602181,reconstruction,True,2024-08-30
2024-08,co:us:HOOD,HOOD,0.5421934059113763,reconstruction,True,2024-08-30
2024-08,co:us:JKHY,JKHY,0.3651779720994838,reconstruction,True,2024-08-30
2024-08,co:us:MA,MA,0.5107890356547626,reconstruction,True,2024-08-30
2024-08,co:us:MQ,MQ,0.6975240047381158,reconstruction,True,2024-08-30
2024-08,co:us:PYPL,PYPL,0.5568265453497057,reconstruction,True,2024-08-30
2024-08,co:us:SOFI,SOFI,0.8100718860641214,reconstruction,True,2024-08-30
2024-08,co:us:SYF,SYF,0.5906932114541891,reconstruction,True,2024-08-30
2024-08,co:us:TOST,TOST,0.5086482184240357,reconstruction,True,2024-08-30
2024-08,co:us:UPST,UPST,0.5047865217628464,reconstruction,True,2024-08-30
2024-08,co:us:V,V,0.50175323618176,reconstruction,True,2024-08-30
2024-08,co:us:WU,WU,0.3369933805147739,reconstruction,True,2024-08-30
2024-08,co:us:XYZ,XYZ,0.7618398336213507,reconstruction,True,2024-08-30
